id,name,open,labeled,commented,closed
MDU6SXNzdWUxMDAxNTYxMTA=,https://github.com/gatsbyjs/gatsby/issues/20,2015-08-10T20:02Z,2017-10-22T23:35:24Z,2015-11-24T07:34:39Z,2017-11-29T00:32:09Z
MDU6SXNzdWUxMDAxNTY2OTU=,https://github.com/gatsbyjs/gatsby/issues/21,2015-08-10T20:04:18Z,,2016-02-21T04:00:29Z,2016-02-21T04:00:29Z
MDU6SXNzdWUxMDQzMzQ3NjE=,https://github.com/gatsbyjs/gatsby/issues/22,2015-09-01T19:13:59Z,,2015-11-24T07:32:02Z,2015-12-01T05:43:57Z
MDU6SXNzdWUxMDQ3NzgxMzA=,https://github.com/gatsbyjs/gatsby/issues/24,2015-09-03T20:45:18Z,,2015-09-15T15:18:13Z,2016-03-26T18:51:34Z
MDU6SXNzdWUxMDQ3OTMyNDI=,https://github.com/gatsbyjs/gatsby/issues/25,2015-09-03T22:25:37Z,,2015-09-04T07:19:32Z,2016-02-18T01:11:38Z
MDU6SXNzdWUxMDQ5MjEyMDc=,https://github.com/gatsbyjs/gatsby/issues/27,2015-09-04T16:13:35Z,2017-09-19T03:30:28Z,2015-09-15T15:21:56Z,2017-10-22T23:29:37Z
MDU6SXNzdWUxMDUyNTA5Njc=,https://github.com/gatsbyjs/gatsby/issues/29,2015-09-07T17:37:09Z,,2015-09-07T18:01:56Z,2015-11-24T07:31:04Z
MDU6SXNzdWUxMDUyNjE3NzU=,https://github.com/gatsbyjs/gatsby/issues/30,2015-09-07T19:48:31Z,,2015-09-07T22:45:42Z,2016-02-18T01:14:09Z
MDU6SXNzdWUxMDYyNTAxMTM=,https://github.com/gatsbyjs/gatsby/issues/32,2015-09-13T23:46:46Z,2015-09-13T23:46:54Z,2015-09-14T08:31:33Z,2016-02-21T03:59:50Z
MDU6SXNzdWUxMDYyODIwNjU=,https://github.com/gatsbyjs/gatsby/issues/33,2015-09-14T06:52:25Z,,2015-09-14T16:04:20Z,2017-11-29T00:36:34Z
MDU6SXNzdWUxMDc2OTE2NDk=,https://github.com/gatsbyjs/gatsby/issues/39,2015-09-22T11:03:52Z,,2015-09-22T16:02:15Z,2015-09-22T16:00:10Z
MDU6SXNzdWUxMDc4NTE2NDk=,https://github.com/gatsbyjs/gatsby/issues/41,2015-09-23T05:19:38Z,2015-09-23T05:21:17Z,2015-09-28T16:29:31Z,2016-02-21T04:00:05Z
MDU6SXNzdWUxMDc4NTE4MzY=,https://github.com/gatsbyjs/gatsby/issues/42,2015-09-23T05:21:04Z,2015-09-23T05:21:04Z,,2015-09-25T17:27:14Z
MDU6SXNzdWUxMDc4NzU0Njk=,https://github.com/gatsbyjs/gatsby/issues/43,2015-09-23T08:56:02Z,,2015-09-23T08:57:19Z,2015-09-23T19:15:05Z
MDU6SXNzdWUxMDgzNzQ0NDk=,https://github.com/gatsbyjs/gatsby/issues/46,2015-09-25T17:39:26Z,,2015-12-27T19:51:57Z,2016-02-18T01:13:26Z
MDU6SXNzdWUxMDg0MjMwNTc=,https://github.com/gatsbyjs/gatsby/issues/47,2015-09-25T23:24:53Z,,2015-09-28T16:28:29Z,2016-02-26T00:10:17Z
MDU6SXNzdWUxMDg2OTEwNTc=,https://github.com/gatsbyjs/gatsby/issues/50,2015-09-28T16:05:23Z,,2015-09-28T16:25:19Z,2015-09-28T16:33:38Z
MDU6SXNzdWUxMDg5Njg2OTE=,https://github.com/gatsbyjs/gatsby/issues/52,2015-09-29T21:59:53Z,,2016-02-25T23:32:05Z,2016-02-25T23:32:05Z
MDU6SXNzdWUxMDk2NTUwMTY=,https://github.com/gatsbyjs/gatsby/issues/54,2015-10-04T01:01Z,,2015-10-04T01:13:12Z,2015-10-04T02:17:01Z
MDU6SXNzdWUxMDk4MzA0ODQ=,https://github.com/gatsbyjs/gatsby/issues/56,2015-10-05T16:00:30Z,2015-10-05T16:00:48Z,2015-10-05T21:49:23Z,2017-11-29T00:37:32Z
MDU6SXNzdWUxMDk4OTUzNDQ=,https://github.com/gatsbyjs/gatsby/issues/57,2015-10-05T22:01:32Z,2015-10-05T22:01:32Z,2015-10-07T11:54:44Z,2016-02-18T01:09:39Z
MDU6SXNzdWUxMTEyMTE5NzA=,https://github.com/gatsbyjs/gatsby/issues/58,2015-10-13T15:59:40Z,,2015-10-13T16:24:44Z,2017-06-03T22:39:09Z
MDU6SXNzdWUxMTI2NDE0NTE=,https://github.com/gatsbyjs/gatsby/issues/63,2015-10-21T17:36:15Z,,2015-10-21T19:00:42Z,2015-11-24T07:33:20Z
MDU6SXNzdWUxMTI2ODIyMjQ=,https://github.com/gatsbyjs/gatsby/issues/64,2015-10-21T21:25:42Z,,2015-10-22T18:27:33Z,2015-10-25T18:32:08Z
MDU6SXNzdWUxMTMxMDM3MTQ=,https://github.com/gatsbyjs/gatsby/issues/66,2015-10-23T21:29:57Z,,2016-02-26T21:00:15Z,2016-02-26T21:00:15Z
MDU6SXNzdWUxMTMzMjY0NDg=,https://github.com/gatsbyjs/gatsby/issues/74,2015-10-26T10:28:05Z,,2015-10-27T21:51:50Z,2015-10-27T21:51:50Z
MDU6SXNzdWUxMTQ3MTU4OTA=,https://github.com/gatsbyjs/gatsby/issues/80,2015-11-03T00:29:04Z,,2015-11-04T06:53:43Z,2016-03-02T06:21:58Z
MDU6SXNzdWUxMTYxMzM3MzU=,https://github.com/gatsbyjs/gatsby/issues/83,2015-11-10T15:47:16Z,,2015-11-10T18:54:22Z,2015-11-22T00:36:36Z
MDU6SXNzdWUxMTY0ODA3MDA=,https://github.com/gatsbyjs/gatsby/issues/86,2015-11-12T05:06:31Z,,2015-11-12T06:09:33Z,2015-11-24T07:30:24Z
MDU6SXNzdWUxMTc1MDYyMjM=,https://github.com/gatsbyjs/gatsby/issues/88,2015-11-18T03:33:17Z,,2015-11-18T03:57:59Z,2015-11-22T01:22:50Z
MDU6SXNzdWUxMTgxNjM0MzQ=,https://github.com/gatsbyjs/gatsby/issues/89,2015-11-21T02:34:48Z,,2015-11-22T01:14:18Z,2015-11-22T01:14:19Z
MDU6SXNzdWUxMTgxNjM0NDg=,https://github.com/gatsbyjs/gatsby/issues/90,2015-11-21T02:35:11Z,,2015-11-22T01:14:08Z,2015-11-22T01:14:08Z
MDU6SXNzdWUxMTg5OTcwNTU=,https://github.com/gatsbyjs/gatsby/issues/93,2015-11-26T08:36:34Z,,2016-02-18T15:53:51Z,2016-02-26T00:15:04Z
MDU6SXNzdWUxMTkwMDY5MTU=,https://github.com/gatsbyjs/gatsby/issues/94,2015-11-26T09:46:30Z,,2015-11-27T02:23:01Z,2015-11-30T03:03:36Z
MDU6SXNzdWUxMjA1ODk2MzU=,https://github.com/gatsbyjs/gatsby/issues/97,2015-12-05T21:38:52Z,,2015-12-05T22:41:48Z,2015-12-05T22:41:48Z
MDU6SXNzdWUxMjA1OTEyNzQ=,https://github.com/gatsbyjs/gatsby/issues/98,2015-12-05T22:06:01Z,,2015-12-05T22:44:48Z,2015-12-08T18:17:50Z
MDU6SXNzdWUxMjA2NjA0MDk=,https://github.com/gatsbyjs/gatsby/issues/100,2015-12-06T21:20:28Z,,2015-12-09T13:42:26Z,2016-09-08T21:26:12Z
MDU6SXNzdWUxMjE4MjMwNDE=,https://github.com/gatsbyjs/gatsby/issues/101,2015-12-12T01:18:53Z,,2015-12-12T01:25:18Z,2015-12-12T01:26:47Z
MDU6SXNzdWUxMjI4OTkxNjY=,https://github.com/gatsbyjs/gatsby/issues/105,2015-12-18T07:47:26Z,,2015-12-18T07:47:51Z,2016-02-24T01:53:01Z
MDU6SXNzdWUxMjMxNzA1ODk=,https://github.com/gatsbyjs/gatsby/issues/106,2015-12-20T16:37:12Z,,2018-12-20T15:04:47Z,2016-02-18T01:14:54Z
MDU6SXNzdWUxMjMzNzYzMTE=,https://github.com/gatsbyjs/gatsby/issues/107,2015-12-21T22:56:51Z,,2015-12-21T23:28:39Z,2015-12-22T07:50:56Z
MDU6SXNzdWUxMjM0NDA2NTI=,https://github.com/gatsbyjs/gatsby/issues/108,2015-12-22T08:48:41Z,,2015-12-22T09:05:33Z,2016-02-21T03:57:43Z
MDU6SXNzdWUxMjQxMDc0NDQ=,https://github.com/gatsbyjs/gatsby/issues/112,2015-12-28T18:55:21Z,2017-06-03T19:53:12Z,2017-06-10T15:05:56Z,2017-10-22T23:29:39Z
MDU6SXNzdWUxMjU4MzQzMjY=,https://github.com/gatsbyjs/gatsby/issues/114,2016-01-10T17:49:12Z,,2016-02-21T03:56:55Z,2016-02-21T03:56:55Z
MDU6SXNzdWUxMjc3NjY4MDU=,https://github.com/gatsbyjs/gatsby/issues/117,2016-01-20T19:38:24Z,,2016-02-21T03:55:46Z,2016-02-21T03:55:46Z
MDU6SXNzdWUxMjc4NDQ5Mzc=,https://github.com/gatsbyjs/gatsby/issues/118,2016-01-21T05:00:15Z,,2016-01-21T22:12:37Z,2016-02-26T00:15:26Z
MDU6SXNzdWUxMjgwMzcyNzY=,https://github.com/gatsbyjs/gatsby/issues/119,2016-01-21T22:34:18Z,,2016-02-07T03:13:32Z,2016-02-07T03:11:53Z
MDU6SXNzdWUxMjk1NTE4NTg=,https://github.com/gatsbyjs/gatsby/issues/122,2016-01-28T19:24:05Z,,2016-02-01T04:13:08Z,2016-02-07T02:57Z
MDU6SXNzdWUxMzIyMjM2Mzc=,https://github.com/gatsbyjs/gatsby/issues/123,2016-02-08T18:36:05Z,,2016-02-08T22:25:05Z,2016-02-21T03:55:06Z
MDU6SXNzdWUxMzMwMzc1MjY=,https://github.com/gatsbyjs/gatsby/issues/124,2016-02-11T17:38:44Z,,2016-03-13T05:59:24Z,2016-03-13T05:59:26Z
MDU6SXNzdWUxMzMzMjcyOTc=,https://github.com/gatsbyjs/gatsby/issues/125,2016-02-12T19:46:18Z,,2016-02-18T01:02:36Z,2016-02-18T01:02:36Z
MDU6SXNzdWUxMzM0MjA1Mjc=,https://github.com/gatsbyjs/gatsby/issues/126,2016-02-13T10:28Z,,2016-02-16T10:48:24Z,2016-02-16T11:53:58Z
MDU6SXNzdWUxMzQxMTg3ODM=,https://github.com/gatsbyjs/gatsby/issues/127,2016-02-16T22:51:12Z,,2016-02-18T01:19:33Z,2016-02-18T01:19:33Z
MDU6SXNzdWUxMzQ2NzAxNzI=,https://github.com/gatsbyjs/gatsby/issues/128,2016-02-18T19:22:50Z,,2016-02-18T19:59:11Z,2016-02-18T19:59:11Z
MDU6SXNzdWUxMzQ5NTYyOTU=,https://github.com/gatsbyjs/gatsby/issues/129,2016-02-19T19:48:39Z,,2016-02-19T20:03:05Z,2016-05-08T05:06:07Z
MDU6SXNzdWUxMzUwOTEzMjk=,https://github.com/gatsbyjs/gatsby/issues/130,2016-02-20T16:16:43Z,,2016-02-22T02:09:59Z,2016-02-22T02:10:06Z
MDU6SXNzdWUxMzUxMTYzMjA=,https://github.com/gatsbyjs/gatsby/issues/131,2016-02-20T20:18:40Z,,2016-02-20T20:28:46Z,2016-02-20T20:28:46Z
MDU6SXNzdWUxMzUxMzQ4NzI=,https://github.com/gatsbyjs/gatsby/issues/132,2016-02-20T23:44:08Z,,2016-02-21T00:43:13Z,2016-02-21T03:53:47Z
MDU6SXNzdWUxMzUxMzY2MzY=,https://github.com/gatsbyjs/gatsby/issues/133,2016-02-21T00:05:10Z,,2016-02-21T04:03:18Z,2016-02-26T00:17:47Z
MDU6SXNzdWUxMzUxNDkxNjA=,https://github.com/gatsbyjs/gatsby/issues/134,2016-02-21T02:37:22Z,,2016-03-01T20:37:44Z,2016-03-01T20:37:45Z
MDU6SXNzdWUxMzUyMTc5ODM=,https://github.com/gatsbyjs/gatsby/issues/135,2016-02-21T15:27:27Z,,2016-02-22T02:05:42Z,2016-02-22T02:05:42Z
MDU6SXNzdWUxMzUyMjQ4Mzk=,https://github.com/gatsbyjs/gatsby/issues/136,2016-02-21T16:29:33Z,,2016-02-21T22:01:38Z,2016-02-21T23:30:16Z
MDU6SXNzdWUxMzUyOTk2NjQ=,https://github.com/gatsbyjs/gatsby/issues/138,2016-02-22T03:02:03Z,,,2016-03-01T05:01:08Z
MDU6SXNzdWUxMzUzMDAyNjk=,https://github.com/gatsbyjs/gatsby/issues/139,2016-02-22T03:06:39Z,,,2016-03-01T05:00:59Z
MDU6SXNzdWUxMzU5MjM4Mjg=,https://github.com/gatsbyjs/gatsby/issues/141,2016-02-24T01:47:16Z,,2017-12-19T00:14:38Z,2016-03-01T05:00:51Z
MDU6SXNzdWUxMzU5NDM0NjU=,https://github.com/gatsbyjs/gatsby/issues/142,2016-02-24T03:34:03Z,,2016-02-24T04:33:48Z,2016-03-14T06:18:19Z
MDU6SXNzdWUxMzYxOTUxNzk=,https://github.com/gatsbyjs/gatsby/issues/143,2016-02-24T21:44:17Z,,2016-02-25T01:13:14Z,2016-03-02T15:18:45Z
MDU6SXNzdWUxMzYyOTc3Nzk=,https://github.com/gatsbyjs/gatsby/issues/144,2016-02-25T06:42:17Z,,2016-06-03T15:27:28Z,2016-06-06T17:35:20Z
MDU6SXNzdWUxMzYyOTkwNDU=,https://github.com/gatsbyjs/gatsby/issues/145,2016-02-25T06:50:18Z,2016-04-04T18:30:48Z,2016-02-26T00:22:02Z,2016-05-11T18:45:42Z
MDU6SXNzdWUxMzY1NDIwMzQ=,https://github.com/gatsbyjs/gatsby/issues/147,2016-02-25T23:14:26Z,,2016-04-09T20:55:05Z,2016-04-09T20:55:05Z
MDU6SXNzdWUxMzY1NTY2Mjk=,https://github.com/gatsbyjs/gatsby/issues/148,2016-02-26T00:29:10Z,,2016-02-29T10:09:41Z,2016-03-01T04:04:45Z
MDU6SXNzdWUxMzY1NTY5OTk=,https://github.com/gatsbyjs/gatsby/issues/149,2016-02-26T00:31:38Z,2017-10-22T23:29:09Z,2016-02-26T09:27:02Z,2017-11-07T00:15:34Z
MDU6SXNzdWUxMzY1NTg0NTc=,https://github.com/gatsbyjs/gatsby/issues/150,2016-02-26T00:39:22Z,,2016-02-26T01:00:13Z,2016-09-02T19:29:37Z
MDU6SXNzdWUxMzY1NTg2NzM=,https://github.com/gatsbyjs/gatsby/issues/151,2016-02-26T00:41:02Z,,2016-09-02T19:28:59Z,2016-09-02T19:28:59Z
MDU6SXNzdWUxMzY1NjM0NDM=,https://github.com/gatsbyjs/gatsby/issues/152,2016-02-26T01:07:09Z,,2016-02-26T13:24:52Z,2016-03-28T17:17:09Z
MDU6SXNzdWUxMzY1NjM2MzA=,https://github.com/gatsbyjs/gatsby/issues/153,2016-02-26T01:08:02Z,,2016-03-27T05:38:39Z,2016-03-27T05:38:39Z
MDU6SXNzdWUxMzY1NjQ2ODE=,https://github.com/gatsbyjs/gatsby/issues/154,2016-02-26T01:11:57Z,2017-06-05T13:19:44Z,2016-03-31T23:47:51Z,2017-06-06T17:36:07Z
MDU6SXNzdWUxMzY2MjA2MDk=,https://github.com/gatsbyjs/gatsby/issues/155,2016-02-26T07:39:29Z,,,2016-04-09T20:19:24Z
MDU6SXNzdWUxMzY2NDE4ODc=,https://github.com/gatsbyjs/gatsby/issues/156,2016-02-26T09:27:02Z,,2016-02-26T13:31:46Z,2016-05-08T05:04:50Z
MDU6SXNzdWUxMzY4MDM3ODI=,https://github.com/gatsbyjs/gatsby/issues/157,2016-02-26T20:18:38Z,,2016-02-26T20:35:01Z,2016-02-26T20:35:01Z
MDU6SXNzdWUxMzY4NTEzNzY=,https://github.com/gatsbyjs/gatsby/issues/158,2016-02-27T00:21:17Z,,2016-02-27T00:34:56Z,2016-02-27T00:34:57Z
